Ind	hours	Depth	vedba	odba	jerk	buzz
Helge18	7	36.5290784018044	0.0278499745354205	0.0413158248766358	0.829059729971646	0
Helge18	8	52.3332830679168	0.03391955427497	0.0502703203027772	1.16033492475997	0
Helge18	9	53.2985307808756	0.0244427206032753	0.036242453629676	0.702768056723636	0
Helge18	10	70.8481137289113	0.026679993819657	0.0395133043518387	0.93231864396924	0
Helge18	11	66.1733479802152	0.0302518872906925	0.0447805018005397	1.05925958980688	0
Helge18	12	111.46980253885	0.0233261845548493	0.034499956186936	0.66670964893741	0
Helge18	13	42.9390748401403	0.0374252073851863	0.0553601632640664	1.27122809789265	0
Helge18	14	9.23046800327777	0.0460365356359024	0.0681637221118647	1.70832669986772	0
Helge18	15	14.5453007653944	0.0363079259687479	0.0535342393394922	1.3363979830888	0
Helge18	16	10.9366344272855	0.0402845039258541	0.0593663668423564	1.54615566929893	0
Helge18	17	55.5882339025279	0.0386450576216899	0.0572795136520536	1.48848789703897	0
Helge18	18	149.80184013568	0.0374354115574646	0.0555890496162209	1.42773063861407	0.00138888888888889
Helge18	19	14.1360250972133	0.0425786121987203	0.0629279789725958	1.72678482210428	0
Helge18	20	206.402978005594	0.0358131935569924	0.0533106175667552	1.43849511419275	0.00111111111111111
Helge18	21	93.676448889094	0.0429686028032362	0.0639809533896952	1.87531451420731	0.000833333333333333
Helge18	22	214.00073825994	0.0683421680401159	0.101396041514577	2.29720018566713	0.0025
Helge18	23	21.7675553104453	0.0710073068185441	0.105121677806837	2.40656020788342	0
Helge18	24	120.249029527846	0.0747670258915116	0.110876729727591	2.63229909242505	0.000833333333333335
Helge18	25	111.738237708355	0.0781252292586948	0.115930059124035	2.61996657479541	0.0025
Helge18	26	30.1781690113972	0.0766544999531404	0.113739315302235	2.47861966458066	0
Helge18	27	19.4825481314998	0.0767032669764419	0.113412177415311	2.48722636708846	0
Helge18	28	33.997757205979	0.0638293753491669	0.0942567379008655	1.81757763385708	0
Helge18	29	85.8472953435134	0.0574827087693599	0.0852077599379033	1.97338833643082	0.00222222222222222
Helge18	30	58.639831876594	0.0672758564001616	0.0998794502529281	2.38922434501472	0.000833333333333335
Helge18	31	91.9248339226032	0.0614390366722289	0.091164497854439	2.06059084787477	0.0127777777777778
Helge18	32	91.6450387803556	0.0701719376728092	0.10427518168342	2.25397497495536	0.0138888888888889
Helge18	33	165.886086230825	0.0664844485216169	0.0987777998423908	2.46028193549518	0.00805555555555556
Helge18	34	75.5813949218481	0.0722934912083373	0.107182407113103	2.50015956220502	0.00138888888888889
Helge18	35	119.132676132054	0.0656709483468453	0.0973454819513125	2.29664352793384	0.000833333333333333
Helge18	36	142.292761863025	0.0778168315147303	0.115435276856785	2.77464248050178	0.00138888888888889
Helge18	37	17.982168597011	0.0676400904061047	0.100460358396321	2.23155236901855	0
Helge18	38	134.465353259465	0.0622341818206334	0.0923780540902105	2.10150049954519	0.00194444444444445
Helge18	39	141.80673967585	0.0666320353654148	0.0986099027799947	2.17156139391439	0.00527777777777778
Helge18	40	105.222203226185	0.062555181861571	0.092685234260553	1.92993495897445	0.00277777777777778
